id	name	type	team	initiationDate	finalisationDate	finalStatus
1005925	Context-1005925	soccer	Team-1	2016-01-13		
1008197	Context-1008197	handball	Team-48	2010-07-05		
1008198	Context-1008198	judo	Team-13	1999-04-19		
1008199	Context-1008199	obstacle race for swimming	Team-91	2016-02-20		
1008190	Context-1008190	sailing	Team-24	2000-10-12		
1008191	Context-1008191	plunge for distance	Team-22	2010-08-02		
1008192	Context-1008192	rugby union	Team-58	2009-09-11		
1008193	Context-1008193	canoe	Team-81	2009-06-22		
1008194	Context-1008194	pankration	Team-46	2011-08-11		
1008195	Context-1008195	croquet	Team-45	2006-09-19		
1008196	Context-1008196	bowling	Team-26	2011-09-14		
1002049	Context-1002049	surfing	Team-19	2004-04-09		
1002046	Context-1002046	sailing	Team-84	2011-04-15		
1003378	Context-1003378	canoe	Team-59	2001-09-26		
1002045	Context-1002045	pankration	Team-49	2002-05-25		
1003379	Context-1003379	obstacle race for swimming	Team-4	2015-01-23		
1002048	Context-1002048	wakeboard	Team-11	2000-04-24		
1003376	Context-1003376	obstacle race for swimming	Team-50	2007-04-05		
1002047	Context-1002047	swimming	Team-73	2008-02-22		
1003377	Context-1003377	motor boating	Team-79	2010-08-09		
1002042	Context-1002042	basketball	Team-44	1998-04-25		
1003374	Context-1003374	netball	Team-29	1999-04-10		
1002041	Context-1002041	surfing	Team-82	2008-11-18		
1003375	Context-1003375	rugby 7s	Team-31	2015-11-03		
1002044	Context-1002044	baseball	Team-77	2006-02-08		
1003372	Context-1003372	track cycling	Team-70	2015-07-15		
1002043	Context-1002043	jeu de paume	Team-54	1998-09-25		
1003373	Context-1003373	bowling	Team-78	2015-05-27		
1003370	Context-1003370	plunge for distance	Team-50	2015-04-07		
1003371	Context-1003371	netball	Team-86	1999-02-20		
1002040	Context-1002040	climbing	Team-76	2006-01-21		
1002039	Context-1002039	croquet	Team-40	2012-06-10		
1002038	Context-1002038	synchronized swimming	Team-67	1999-10-13		
1003369	Context-1003369	karate	Team-71	2011-05-28		
1002035	Context-1002035	road cycling	Team-64	2009-01-24		
1003367	Context-1003367	rugby 7s	Team-23	1999-01-16		
1004698	Context-1004698	pentathlon	Team-42	2012-08-14		
1002034	Context-1002034	cricket	Team-25	2015-05-27		
1003368	Context-1003368	roller sport	Team-96	2009-01-27		
1004699	Context-1004699	track and field	Team-59	2006-06-25		
1002037	Context-1002037	softball	Team-1	2005-01-25		
1003365	Context-1003365	canoe	Team-9	2017-07-23		
1004696	Context-1004696	fencing	Team-77	2004-01-07		
1002036	Context-1002036	track cycling	Team-43	2010-10-23		
1003366	Context-1003366	taekwondo	Team-26	2014-02-06		
1004697	Context-1004697	road cycling	Team-58	2017-12-15		
1002031	Context-1002031	canoe	Team-20	2015-04-04		
1003363	Context-1003363	volleyball (indoor)	Team-1	2015-07-28		
1004694	Context-1004694	mountain cycling	Team-43	2017-11-04		
1002030	Context-1002030	obstacle race for swimming	Team-82	1998-12-11		
1003364	Context-1003364	motor boating	Team-53	2005-05-04		
1004695	Context-1004695	boxing	Team-14	2009-10-20		
1002033	Context-1002033	squash	Team-79	2016-11-17		
1003361	Context-1003361	tug-of-war	Team-66	2004-06-15		
1004692	Context-1004692	underwater swimming	Team-32	2016-10-01		
1002032	Context-1002032	triathlon	Team-90	2016-02-13		
1003362	Context-1003362	polo	Team-33	2015-08-27		
1004693	Context-1004693	badminton	Team-15	2014-05-09		
1004690	Context-1004690	golf	Team-3	2006-10-07		
1003360	Context-1003360	handball	Team-12	1998-11-16		
1004691	Context-1004691	netball	Team-77	2012-01-15		
1002068	Context-1002068	dancing	Team-58	2009-09-13		
1002067	Context-1002067	wrestling	Team-40	2002-02-07		
1003398	Context-1003398	tennis	Team-17	2012-09-06		
1002069	Context-1002069	badminton	Team-67	2006-02-05		
1003399	Context-1003399	shooting	Team-10	2007-04-04		
1002064	Context-1002064	table tennis	Team-61	2002-08-05		
1003396	Context-1003396	chariot racing	Team-10	2007-11-22		
1002063	Context-1002063	roller sport	Team-76	2004-01-09		
1003397	Context-1003397	badminton	Team-61	2017-12-26		
1002066	Context-1002066	rowing	Team-62	2012-12-16		
1003394	Context-1003394	taekwondo	Team-69	2016-03-18		
1002065	Context-1002065	boxing	Team-80	1999-11-09		
1003395	Context-1003395	rugby 7s	Team-2	1999-08-27		
1002060	Context-1002060	plunge for distance	Team-51	2007-09-24		
1003392	Context-1003392	handball	Team-90	2008-06-06		
1003393	Context-1003393	obstacle race for swimming	Team-86	2003-11-06		
1002062	Context-1002062	rugby union	Team-58	2008-11-28		
1003390	Context-1003390	wrestling	Team-68	2007-11-04		
1002061	Context-1002061	track cycling	Team-1	2012-11-22		
1003391	Context-1003391	sailing	Team-85	1999-03-18		
1002057	Context-1002057	soccer	Team-54	1998-01-16		
1003389	Context-1003389	rugby union	Team-18	2004-03-17		
1002056	Context-1002056	soccer	Team-91	2013-05-12		
1002059	Context-1002059	roller sport	Team-54	2010-05-13		
1003387	Context-1003387	judo	Team-4	2000-12-16		
1002058	Context-1002058	tennis	Team-61	2000-11-26		
1003388	Context-1003388	racquets	Team-58	2010-10-12		
1002053	Context-1002053	rugby 7s	Team-93	2015-11-18		
1003385	Context-1003385	table tennis	Team-54	1999-06-21		
1002052	Context-1002052	plunge for distance	Team-20	2014-07-17		
1003386	Context-1003386	fencing	Team-51	2016-03-19		
1002055	Context-1002055	shooting	Team-47	1999-12-27		
1003383	Context-1003383	motor boating	Team-11	2003-11-25		
1002054	Context-1002054	tennis	Team-89	2009-12-03		
1003384	Context-1003384	jeu de paume	Team-72	2015-11-13		
1003381	Context-1003381	karate	Team-3	2010-01-04		
1003382	Context-1003382	triathlon	Team-38	2002-11-22		
1002051	Context-1002051	roller sport	Team-91	2006-03-10		
1002050	Context-1002050	surfing	Team-75	2008-12-10		
1003380	Context-1003380	cricket	Team-54	2017-09-16		
1002006	Context-1002006	kayak	Team-56	2009-05-12		
1003338	Context-1003338	mountain cycling	Team-86	2004-11-17		
1004669	Context-1004669	shooting	Team-72	2010-03-12		
1002005	Context-1002005	wrestling	Team-58	2011-10-22		
1003339	Context-1003339	beach volleyball	Team-45	1998-01-15		
1002008	Context-1002008	archery	Team-76	2000-01-12		
1003336	Context-1003336	tug-of-war	Team-55	2003-07-14		
1004667	Context-1004667	karate	Team-95	2000-10-18		
1005999	Context-1005999	canoe	Team-89	2000-09-25		
1002007	Context-1002007	soccer	Team-26	2017-06-14		
1003337	Context-1003337	baseball	Team-32	2000-01-14		
1004668	Context-1004668	field hockey	Team-75	2006-11-09		
1005998	Context-1005998	synchronized swimming	Team-68	2008-07-01		
1002002	Context-1002002	tennis	Team-36	2016-05-02		
1003334	Context-1003334	dancing	Team-2	2006-07-21		
1004665	Context-1004665	racquets	Team-42	2016-06-03		
1005997	Context-1005997	track cycling	Team-1	2013-06-28		
1002001	Context-1002001	handball	Team-68	2012-09-20		
1003335	Context-1003335	squash	Team-25	2006-12-12		
1004666	Context-1004666	surfing	Team-21	2002-08-10		
1005996	Context-1005996	triathlon	Team-8	2007-12-07		
1002004	Context-1002004	tug-of-war	Team-48	2017-10-12		
1003332	Context-1003332	pentathlon	Team-23	2010-05-07		
1004663	Context-1004663	rugby 7s	Team-34	2016-02-12		
1005995	Context-1005995	synchronized swimming	Team-92	2011-07-08		
1002003	Context-1002003	rowing	Team-33	2015-02-04		
1003333	Context-1003333	tennis	Team-27	2002-07-11		
1004664	Context-1004664	judo	Team-85	1998-12-20		
1005994	Context-1005994	fencing	Team-89	2002-01-24		
1002009	Context-1002009	diving	Team-49	2004-07-10		
1003330	Context-1003330	fencing	Team-20	2003-10-03		
1004661	Context-1004661	handball	Team-82	2007-02-11		
1005993	Context-1005993	croquet	Team-49	2017-02-28		
1003331	Context-1003331	water polo	Team-58	2004-04-19		
1004662	Context-1004662	surfing	Team-22	2007-01-27		
1005992	Context-1005992	climbing	Team-8	2012-12-09		
1002000	Context-1002000	basketball	Team-7	2000-04-12		
1005991	Context-1005991	squash	Team-14	2015-03-04		
1004660	Context-1004660	pentathlon	Team-39	2001-12-01		
1005990	Context-1005990	racquets	Team-56	2011-11-26		
1003327	Context-1003327	mountain cycling	Team-29	2011-07-27		
1004658	Context-1004658	field hockey	Team-79	2014-06-03		
1003328	Context-1003328	netball	Team-55	2016-11-04		
1004659	Context-1004659	wushu	Team-92	2013-04-06		
1005989	Context-1005989	weightlifting	Team-49	2014-05-01		
1003325	Context-1003325	obstacle race for swimming	Team-79	2016-11-12		
1004656	Context-1004656	volleyball (indoor)	Team-88	2013-06-27		
1005988	Context-1005988	polo	Team-19	2012-12-11		
1003326	Context-1003326	motor boating	Team-32	2002-11-16		
1004657	Context-1004657	tennis	Team-45	2010-05-25		
1005987	Context-1005987	sailing	Team-33	2011-11-26		
1003323	Context-1003323	judo	Team-52	2007-04-13		
1004654	Context-1004654	road cycling	Team-70	1998-07-10		
1005986	Context-1005986	jeu de paume	Team-20	2000-11-28		
1003324	Context-1003324	plunge for distance	Team-53	2017-11-22		
1004655	Context-1004655	climbing	Team-61	2001-01-08		
1005985	Context-1005985	polo	Team-86	2003-03-07		
1003321	Context-1003321	sailing	Team-6	1998-12-13		
1004652	Context-1004652	synchronized swimming	Team-54	2013-09-04		
1005984	Context-1005984	water polo	Team-81	2005-01-14		
1003322	Context-1003322	field hockey	Team-20	2015-12-25		
1004653	Context-1004653	sailing	Team-39	2002-01-07		
1005983	Context-1005983	bowling	Team-8	2006-04-11		
1003329	Context-1003329	tennis	Team-21	2013-05-13		
1004650	Context-1004650	basketball	Team-36	2006-02-24		
1005982	Context-1005982	triathlon	Team-31	2007-05-18		
1003320	Context-1003320	field hockey	Team-35	2016-01-22		
1004651	Context-1004651	diving	Team-94	2000-12-16		
1005981	Context-1005981	water polo	Team-4	2017-11-28		
1005980	Context-1005980	obstacle race for swimming	Team-95	2013-04-08		
1002028	Context-1002028	underwater swimming	Team-35	2003-11-06		
1002027	Context-1002027	basketball	Team-98	2008-06-17		
1003358	Context-1003358	water polo	Team-39	2000-11-07		
1004689	Context-1004689	tennis	Team-52	1998-02-09		
1002029	Context-1002029	polo	Team-89	2007-12-03		
1003359	Context-1003359	synchronized swimming	Team-37	1999-05-23		
1002024	Context-1002024	fencing	Team-68	2011-10-08		
1003356	Context-1003356	plunge for distance	Team-43	2017-12-05		
1004687	Context-1004687	track cycling	Team-8	2005-03-25		
1002023	Context-1002023	bowling	Team-96	2008-01-26		
1003357	Context-1003357	wrestling	Team-36	2017-05-27		
1004688	Context-1004688	pankration	Team-27	2012-06-11		
1002026	Context-1002026	fencing	Team-23	1999-10-04		
1003354	Context-1003354	bowling	Team-81	2014-02-13		
1004685	Context-1004685	swimming	Team-14	2014-08-21		
1002025	Context-1002025	judo	Team-71	1999-07-25		
1003355	Context-1003355	karate	Team-71	2004-04-09		
1004686	Context-1004686	dancing	Team-94	2003-10-16		
1002020	Context-1002020	wrestling	Team-28	2015-08-09		
1003352	Context-1003352	croquet	Team-86	1998-07-25		
1004683	Context-1004683	synchronized swimming	Team-65	2013-04-19		
1003353	Context-1003353	kayak	Team-75	2012-05-11		
1004684	Context-1004684	triathlon	Team-97	1999-12-12		
1002022	Context-1002022	lacrosse	Team-66	2000-11-02		
1003350	Context-1003350	track and field	Team-5	2013-08-14		
1004681	Context-1004681	track and field	Team-88	2007-02-23		
1002021	Context-1002021	plunge for distance	Team-51	2006-06-23		
1003351	Context-1003351	volleyball (indoor)	Team-43	1998-11-26		
1004682	Context-1004682	weightlifting	Team-93	2003-03-06		
1004680	Context-1004680	taekwondo	Team-97	2002-02-19		
1002017	Context-1002017	field hockey	Team-31	2002-05-17		
1003349	Context-1003349	wrestling	Team-56	2012-07-25		
1002016	Context-1002016	table tennis	Team-40	2006-11-07		
1002019	Context-1002019	tennis	Team-91	2004-02-17		
1003347	Context-1003347	dancing	Team-88	2011-03-01		
1004678	Context-1004678	equestrian	Team-17	2009-12-03		
1002018	Context-1002018	dancing	Team-20	2004-05-05		
1003348	Context-1003348	roller sport	Team-75	2000-03-27		
1004679	Context-1004679	badminton	Team-44	2002-10-22		
1002013	Context-1002013	kayak	Team-56	2004-06-02		
1003345	Context-1003345	obstacle race for swimming	Team-70	2016-08-21		
1004676	Context-1004676	road cycling	Team-7	2017-10-11		
1002012	Context-1002012	track and field	Team-12	1999-01-01		
1003346	Context-1003346	cricket	Team-24	2014-05-23		
1004677	Context-1004677	golf	Team-94	2009-10-04		
1002015	Context-1002015	polo	Team-30	2003-02-08		
1003343	Context-1003343	wrestling	Team-36	2009-12-01		
1004674	Context-1004674	dancing	Team-68	2000-02-17		
1002014	Context-1002014	triathlon	Team-84	2009-08-19		
1003344	Context-1003344	plunge for distance	Team-94	2014-01-07		
1004675	Context-1004675	mountain cycling	Team-48	2000-07-20		
1003341	Context-1003341	soccer	Team-22	2000-06-07		
1004672	Context-1004672	bowling	Team-73	2002-06-25		
1003342	Context-1003342	fencing	Team-80	2016-11-21		
1004673	Context-1004673	roller sport	Team-67	2008-11-22		
1002011	Context-1002011	track cycling	Team-19	2007-10-09		
1004670	Context-1004670	croquet	Team-16	2004-02-12		
1002010	Context-1002010	field hockey	Team-40	2003-08-23		
1003340	Context-1003340	wrestling	Team-4	2004-02-20		
1004671	Context-1004671	boxing	Team-26	2014-07-11		
1009515	Context-1009515	karate	Team-79	2003-05-04		
1009514	Context-1009514	netball	Team-62	2012-12-17		
1009517	Context-1009517	gymnastics	Team-64	2003-07-26		
1009516	Context-1009516	handball	Team-17	2011-01-06		
1009519	Context-1009519	obstacle race for swimming	Team-4	2009-06-27		
1009518	Context-1009518	shooting	Team-81	1998-11-28		
1009511	Context-1009511	triathlon	Team-50	2014-08-28		
1009510	Context-1009510	motor boating	Team-86	1998-07-01		
1009513	Context-1009513	croquet	Team-60	2016-09-08		
1009512	Context-1009512	underwater swimming	Team-3	2001-02-04		
1009504	Context-1009504	climbing	Team-39	2013-11-14		
1009503	Context-1009503	triathlon	Team-75	2016-01-25		
1009506	Context-1009506	cricket	Team-80	2012-02-06		
1009505	Context-1009505	plunge for distance	Team-33	2007-02-10		
1009508	Context-1009508	fencing	Team-47	2004-05-27		
1009507	Context-1009507	track cycling	Team-87	2008-11-07		
1009509	Context-1009509	karate	Team-44	2003-09-08		
1009500	Context-1009500	shooting	Team-55	2008-03-08		
1009502	Context-1009502	sailing	Team-7	2003-07-14		
1009501	Context-1009501	kayak	Team-89	2004-04-07		
1008205	Context-1008205	bowling	Team-63	2010-06-15		
1009537	Context-1009537	tug-of-war	Team-24	2004-05-07		
1008206	Context-1008206	jeu de paume	Team-14	2006-04-16		
1009536	Context-1009536	badminton	Team-89	2017-04-21		
1008207	Context-1008207	taekwondo	Team-85	2000-01-20		
1009539	Context-1009539	softball	Team-86	2003-05-24		
1008208	Context-1008208	bowling	Team-87	2012-04-11		
1009538	Context-1009538	bowling	Team-94	2007-04-06		
1008209	Context-1008209	beach volleyball	Team-68	2004-12-21		
1009531	Context-1009531	kayak	Team-24	2013-02-08		
1008200	Context-1008200	pankration	Team-62	1999-08-11		
1009530	Context-1009530	handball	Team-9	1999-10-08		
1008201	Context-1008201	badminton	Team-27	2009-06-02		
1009533	Context-1009533	jeu de paume	Team-22	2014-07-27		
1008202	Context-1008202	motor boating	Team-27	2008-09-14		
1009532	Context-1009532	diving	Team-9	2011-06-10		
1008203	Context-1008203	wrestling	Team-71	2000-06-23		
1009535	Context-1009535	wrestling	Team-29	2006-09-10		
1008204	Context-1008204	diving	Team-70	1998-05-24		
1009534	Context-1009534	triathlon	Team-36	2016-08-09		
1009526	Context-1009526	synchronized swimming	Team-45	2010-11-03		
1009525	Context-1009525	softball	Team-37	2005-02-04		
1009528	Context-1009528	rugby 7s	Team-57	2000-04-05		
1009527	Context-1009527	water polo	Team-57	2015-05-20		
1009529	Context-1009529	cricket	Team-8	2009-01-24		
1009520	Context-1009520	karate	Team-62	2011-11-26		
1009522	Context-1009522	wakeboard	Team-13	2007-11-08		
1009521	Context-1009521	table tennis	Team-73	2001-04-07		
1009524	Context-1009524	weightlifting	Team-13	2001-01-22		
1009523	Context-1009523	weightlifting	Team-58	2002-03-28		
1002089	Context-1002089	pentathlon	Team-13	2012-07-24		
1002080	Context-1002080	baseball	Team-14	2017-12-05		
1002086	Context-1002086	pankration	Team-86	2008-06-15		
1002085	Context-1002085	jeu de paume	Team-34	2012-09-21		
1002088	Context-1002088	basketball	Team-31	2016-09-18		
1002087	Context-1002087	tug-of-war	Team-13	2005-10-16		
1002082	Context-1002082	polo	Team-37	2006-04-22		
1002081	Context-1002081	volleyball (indoor)	Team-96	2010-06-02		
1002084	Context-1002084	equestrian	Team-87	2000-08-11		
1002083	Context-1002083	basketball	Team-40	2006-06-20		
1002079	Context-1002079	basketball	Team-40	2005-08-03		
1002078	Context-1002078	polo	Team-18	1999-03-25		
1002075	Context-1002075	karate	Team-91	2012-12-21		
1002074	Context-1002074	climbing	Team-20	2016-12-28		
1002077	Context-1002077	table tennis	Team-28	2010-01-07		
1002076	Context-1002076	track and field	Team-53	2014-07-13		
1002071	Context-1002071	basketball	Team-78	2017-05-01		
1002070	Context-1002070	synchronized swimming	Team-4	1999-05-15		
1002073	Context-1002073	wrestling	Team-57	2017-06-03		
1002072	Context-1002072	judo	Team-92	2001-12-09		
1002091	Context-1002091	tug-of-war	Team-96	2008-06-27		
1002090	Context-1002090	rugby union	Team-96	2014-03-04		
1002097	Context-1002097	equestrian	Team-14	2000-01-20		
1002096	Context-1002096	netball	Team-75	2002-12-21		
1002099	Context-1002099	road cycling	Team-84	2008-08-05		
1002098	Context-1002098	polo	Team-35	2009-10-15		
1002093	Context-1002093	netball	Team-28	2010-08-20		
1002092	Context-1002092	squash	Team-45	2011-03-16		
1002095	Context-1002095	surfing	Team-76	2004-04-23		
1002094	Context-1002094	pentathlon	Team-67	2001-07-21		
1004900	Context-1004900	road cycling	Team-68	2005-11-06		
1004901	Context-1004901	racquets	Team-57	2008-03-04		
1004908	Context-1004908	triathlon	Team-92	2006-12-17		
1004909	Context-1004909	boxing	Team-77	2017-11-25		
1004906	Context-1004906	gymnastics	Team-84	2006-08-08		
1004907	Context-1004907	rugby 7s	Team-25	2002-06-20		
1004904	Context-1004904	boxing	Team-63	2004-05-23		
1004905	Context-1004905	track cycling	Team-20	2001-10-26		
1004902	Context-1004902	diving	Team-22	1998-06-02		
1004903	Context-1004903	roller sport	Team-5	2000-08-06		
1007174	Context-1007174	racquets	Team-58	2011-03-01		
1007175	Context-1007175	badminton	Team-35	2015-09-24		
