id	name	type	location	team	initiationDate	finalisationDate	finalStatus
6472	Bowling-6472	Bowling	Hillgrove (Armidale Dumaresq - NSW)	Team-31	2003-04-02	2003-08-22	
6473	Shooting-6473	Shooting	Thornlands	Team-65	2004-08-09	2006-06-21	
6474	Rowing-6474	Rowing	Narellan Vale	Team-85	2015-09-25	2017-04-14	
6475	Rugby 7s-6475	Rugby 7s	Singapore	Team-75	2012-12-02	2014-02-01	
6476	Pentathlon-6476	Pentathlon	Carina Heights	Team-28	1999-09-02	2001-07-30	
6477	Rugby 7s-6477	Rugby 7s	Surry Hills	Team-15	1998-08-26	2000-07-17	
6478	Triathlon-6478	Triathlon	West Perth	Team-7	2005-12-23	2007-11-07	
6479	Rugby union-6479	Rugby union	Osborne Park	Team-98	2011-11-25	2013-04-15	
6480	Equestrian-6480	Equestrian	Warner	Team-17	2004-11-14	2006-05-29	
6481	Climbing-6481	Climbing	Cumbalum	Team-12	2015-04-14	2016-12-31	
6482	Canoe-6482	Canoe	Wildwood	Team-76	2009-02-12	2010-11-10	
6483	Polo-6483	Polo	Castle Hill (NSW)	Team-45	2003-10-18	2005-09-02	
6484	Soccer-6484	Soccer	Casula	Team-85	2013-12-06	2015-05-05	
6485	Taekwondo-6485	Taekwondo	Edgeworth	Team-20	2004-01-26	2005-07-31	
6486	Kayak-6486	Kayak	West Swan	Team-30	2006-12-08	2008-11-19	
6487	Soccer-6487	Soccer	Ngunnawal	Team-56	2013-05-13	2015-03-25	
6488	Water polo-6488	Water polo	The Entrance North	Team-90	2015-08-15	2017-07-21	
6489	Croquet-6489	Croquet	South Perth	Team-94	2004-12-24	2006-10-14	
6490	Judo-6490	Judo	Forest Lodge	Team-30	2003-04-14	2005-04-18	
6491	Lacrosse-6491	Lacrosse	Wangaratta South	Team-65	2007-10-09	2009-07-19	
6492	Canoe-6492	Canoe	Capalaba	Team-23	2010-04-25	2010-06-09	
6493	Rowing-6493	Rowing	Box Hill South	Team-92	1999-05-22	2000-12-30	
6494	Wrestling-6494	Wrestling	Nunawading	Team-46	2001-08-04	2003-04-22	
6495	Cricket-6495	Cricket	Jindivick	Team-26	2011-03-06	2012-11-21	
6496	Canoe-6496	Canoe	Karrakup	Team-53	2015-01-02	2016-09-28	
6497	Racquets-6497	Racquets	Horningsea Park	Team-2	2014-05-20	2016-03-02	
6498	Triathlon-6498	Triathlon	Forster (NSW)	Team-48	2010-08-10	2012-05-09	
6499	Climbing-6499	Climbing	Thailand	Team-60	2002-11-20	2003-03-08	
6500	Tennis-6500	Tennis	Mount Cotton	Team-18	1998-05-07	2000-01-22	
6501	Kayak-6501	Kayak	Turrella	Team-46	2016-07-20	2018-02-26	
6502	Volleyball-6502	Volleyball	Guadeloupe	Team-22	2001-01-03	2002-11-20	
6503	Basketball-6503	Basketball	Moonee Ponds	Team-43	2005-12-28	2007-12-04	
6504	Triathlon-6504	Triathlon	Diggers Rest	Team-46	2017-09-05	2019-05-09	
6505	Judo-6505	Judo	Gambia	Team-31	2012-09-24	2013-11-02	
6506	Equestrian-6506	Equestrian	Berri	Team-87	2016-12-17	2018-07-17	
6507	Cricket-6507	Cricket	Bonnyrigg	Team-48	2005-02-17	2006-07-03	
6508	Fencing-6508	Fencing	Revesby	Team-41	1999-07-13	2001-06-20	
6509	Archery-6509	Archery	Frankston South	Team-39	2003-04-26	2005-04-17	
6510	Polo-6510	Polo	Runcorn	Team-44	2002-11-12	2004-03-20	
6511	Softball-6511	Softball	Bridgewater (Tas.)	Team-47	2002-09-21	2004-07-21	
6512	Squash-6512	Squash	Landsdale	Team-66	2013-10-09	2014-02-09	
6513	Croquet-6513	Croquet	Neutral Bay	Team-76	2016-06-14	2018-02-07	
6514	Kayak-6514	Kayak	Embleton	Team-8	2010-08-01	2012-05-06	
6515	Weightlifting-6515	Weightlifting	Marcus Beach	Team-96	2016-05-19	2018-02-04	
6516	Boxing-6516	Boxing	Aspendale Gardens	Team-85	2012-02-12	2013-05-21	
6517	Track and field-6517	Track and field	Deception Bay	Team-5	1999-02-02	2000-06-17	
6518	Archery-6518	Archery	Noble Park North	Team-63	2005-01-18	2006-05-30	
6519	Triathlon-6519	Triathlon	Upper Ferntree Gully	Team-69	2007-03-27	2008-10-19	
6520	Kayak-6520	Kayak	Macleod (Vic.)	Team-6	2005-10-12	2007-09-12	
6521	Pentathlon-6521	Pentathlon	Cairns City	Team-90	2006-08-22	2008-08-17	
6522	Sailing-6522	Sailing	Finland	Team-7	2005-06-20	2007-04-28	
6523	Wrestling-6523	Wrestling	Parkwood (Qld)	Team-41	2014-09-17	2015-12-17	
6524	Cricket-6524	Cricket	Joslin	Team-70	2009-08-10	2011-05-16	
6525	Badminton-6525	Badminton	Taylors Beach (NSW)	Team-68	2000-05-20	2002-02-24	
6526	Diving-6526	Diving	Banora Point	Team-72	2002-05-05	2004-04-22	
6527	Taekwondo-6527	Taekwondo	Austinville	Team-95	2014-06-16	2015-08-09	
6528	Surfing-6528	Surfing	Bonnyrigg Heights	Team-2	1998-12-09	2000-08-21	
6529	Baseball-6529	Baseball	Newport (Qld)	Team-40	2006-03-28	2007-07-24	
6530	Water polo-6530	Water polo	Fairfield Heights	Team-87	2007-09-25	2008-09-15	
6531	Baseball-6531	Baseball	Eli Waters	Team-94	1998-03-03	2000-02-25	
6532	Wrestling-6532	Wrestling	Guyana	Team-98	2000-08-19	2002-08-01	
6533	Badminton-6533	Badminton	Toolondo	Team-86	2004-04-20	2005-06-28	
6534	Croquet-6534	Croquet	Greenacre	Team-88	2001-09-08	2002-01-05	
6535	Gymnastics-6535	Gymnastics	Queanbeyan	Team-89	2013-02-18	2014-09-30	
6536	Polo-6536	Polo	Bicton	Team-1	2001-10-03	2003-07-09	
6537	Racquets-6537	Racquets	Safety Bay	Team-70	2007-03-24	2009-03-07	
6538	Rowing-6538	Rowing	Hungary	Team-53	2014-02-02	2015-12-28	
6539	Handball-6539	Handball	Cranley	Team-87	2013-06-06	2015-05-20	
6540	Swimming-6540	Swimming	Budgewoi	Team-30	2007-02-01	2007-03-20	
6541	Diving-6541	Diving	Baldivis	Team-24	2005-08-18	2007-05-07	
6542	Handball-6542	Handball	Wilsonton	Team-52	2007-02-23	2009-01-18	
6543	Soccer-6543	Soccer	Woodridge (Qld)	Team-51	2005-01-11	2006-05-31	
6544	Triathlon-6544	Triathlon	Yallabatharra	Team-13	2017-08-13	2019-06-30	
6545	Netball-6545	Netball	Oatlands (NSW)	Team-14	2006-01-17	2007-02-20	
6546	Wrestling-6546	Wrestling	Mermaid Beach	Team-87	2014-11-06	2015-09-17	
6547	Squash-6547	Squash	Rangeville	Team-44	2015-02-04	2016-12-27	
6548	Tennis-6548	Tennis	Balaclava (Vic.)	Team-40	1999-12-10	2001-10-24	
6549	Golf-6549	Golf	Grovedale	Team-5	2005-02-17	2007-01-18	
6550	Equestrian-6550	Equestrian	Marsden	Team-85	1999-04-27	2001-04-12	
6551	Water polo-6551	Water polo	Kensington (WA)	Team-74	2013-10-20	2015-08-01	
6552	Weightlifting-6552	Weightlifting	Mexico	Team-56	1999-10-10	2001-04-20	
6553	Tennis-6553	Tennis	Flagstaff Hill	Team-17	2014-04-17	2016-02-18	
6554	Shooting-6554	Shooting	Laverton (WA)	Team-75	2011-03-01	2012-10-16	
6555	Golf-6555	Golf	Mount Eliza	Team-93	1999-10-12	2000-10-20	
6556	Handball-6556	Handball	Willetton	Team-77	2009-02-21	2010-05-24	
6557	Triathlon-6557	Triathlon	Godwin Beach	Team-22	2010-01-03	2011-12-08	
6558	Weightlifting-6558	Weightlifting	Mount Coot-tha	Team-56	2013-04-15	2015-03-11	
6559	Rugby 7s-6559	Rugby 7s	Fitzroy (SA)	Team-63	2012-05-17	2013-08-09	
6560	Wrestling-6560	Wrestling	Jimboomba	Team-59	2006-11-25	2008-05-31	
6561	Rugby union-6561	Rugby union	Mermaid Waters	Team-34	2009-03-27	2011-01-18	
6562	Track and field-6562	Track and field	Shepparton	Team-44	2017-04-07	2018-09-16	
6563	Rugby 7s-6563	Rugby 7s	Werribee	Team-20	2002-08-08	2003-07-18	
6564	Climbing-6564	Climbing	Malaysia	Team-58	1998-09-28	2000-06-28	
6565	Basketball-6565	Basketball	St Johns Park	Team-90	1998-09-20	2000-07-20	
6566	Swimming-6566	Swimming	Mullingar	Team-91	2009-07-12	2011-04-16	
6567	Shooting-6567	Shooting	Beenleigh	Team-87	2003-10-14	2005-08-28	
6568	Racquets-6568	Racquets	Kenmore Hills	Team-47	2005-06-27	2007-01-01	
6569	Volleyball-6569	Volleyball	Byford	Team-96	2003-09-27	2005-05-09	
6570	Tennis-6570	Tennis	Nedlands	Team-27	2010-07-14	2012-07-09	
6571	Soccer-6571	Soccer	Mount Martha	Team-74	2003-06-12	2005-06-08	
6572	Handball-6572	Handball	Lysterfield	Team-84	2012-04-24	2014-03-09	
6573	Canoe-6573	Canoe	Warradale	Team-22	1998-04-28	2000-03-26	
6574	Karate-6574	Karate	Albanvale	Team-58	2016-03-01	2017-09-20	
6575	Weightlifting-6575	Weightlifting	Tarleton	Team-2	2002-12-16	2004-06-10	
6576	Swimming-6576	Swimming	Boorolong	Team-1	2012-12-02	2014-09-21	
6577	Boxing-6577	Boxing	Kewarra Beach	Team-13	2003-01-21	2004-10-24	
6578	Cricket-6578	Cricket	Crossroads	Team-73	2013-07-22	2015-03-29	
6579	Cricket-6579	Cricket	Denistone West	Team-28	2001-09-21	2002-06-22	
6580	Wrestling-6580	Wrestling	Migratory - Offshore - Shipping (OT)	Team-48	2011-05-14	2013-05-11	
6581	Surfing-6581	Surfing	Onkaparinga Hills	Team-44	1998-10-25	2000-10-29	
6582	Equestrian-6582	Equestrian	Wedderburn (NSW)	Team-94	2015-04-24	2015-09-15	
6583	Wrestling-6583	Wrestling	Whyalla Norrie	Team-82	1998-09-19	1999-10-06	
6584	Surfing-6584	Surfing	Hackett	Team-72	2008-01-05	2009-11-21	
6585	Karate-6585	Karate	Ferny Grove	Team-2	2017-11-15	2019-02-03	
6586	Boxing-6586	Boxing	Jamisontown	Team-97	2013-03-16	2015-03-13	
6587	Taekwondo-6587	Taekwondo	Bentleigh East	Team-74	2015-03-28	2017-03-07	
6588	Handball-6588	Handball	Mermaid Beach	Team-60	2000-05-02	2001-11-10	
6589	Canoe-6589	Canoe	Greece	Team-98	2016-08-19	2017-10-04	
6590	Track and field-6590	Track and field	Elanora Heights	Team-74	2015-07-06	2017-03-20	
6591	Taekwondo-6591	Taekwondo	Warrawee	Team-18	2003-02-16	2005-01-19	
6592	Climbing-6592	Climbing	Prospect (SA)	Team-81	1998-12-28	2000-06-29	
6593	Rugby 7s-6593	Rugby 7s	Caulfield North	Team-3	2007-07-02	2008-07-02	
6594	Baseball-6594	Baseball	Jamaica	Team-35	2011-07-09	2013-03-17	
6595	Track and field-6595	Track and field	Leda	Team-57	2012-09-19	2014-06-30	
6596	Surfing-6596	Surfing	Acacia Gardens	Team-12	2006-07-26	2008-07-24	
6597	Judo-6597	Judo	North Dandalup	Team-50	2014-03-13	2015-09-04	
6598	Soccer-6598	Soccer	Rookwood (NSW)	Team-37	2009-11-13	2010-01-12	
6599	Croquet-6599	Croquet	Breakfast Point	Team-32	2004-05-22	2006-01-02	
6600	Soccer-6600	Soccer	West Melbourne	Team-3	2004-01-18	2005-06-16	
6601	Racquets-6601	Racquets	Stanhope Gardens	Team-14	2016-10-25	2018-05-08	
6602	Gymnastics-6602	Gymnastics	Gould Creek	Team-68	2007-08-17	2008-12-05	
6603	Surfing-6603	Surfing	Beni	Team-83	2016-09-22	2018-07-28	
6604	Badminton-6604	Badminton	Springfield Central	Team-30	2012-02-01	2014-01-01	
6605	Sailing-6605	Sailing	Lyneham	Team-49	2017-03-10	2019-02-07	
6606	Rugby 7s-6606	Rugby 7s	Redbank (Qld)	Team-8	2005-06-22	2006-08-21	
6607	Basketball-6607	Basketball	North St Marys	Team-73	2015-08-13	2017-07-24	
6608	Rugby 7s-6608	Rugby 7s	Pakenham	Team-27	2014-03-11	2016-03-10	
6609	Swimming-6609	Swimming	North Wagga Wagga	Team-74	2013-06-10	2015-02-10	
6610	Climbing-6610	Climbing	Doncaster East	Team-18	2001-08-17	2003-07-09	
6611	Racquets-6611	Racquets	Mount Hunter	Team-52	1998-09-28	2000-02-14	
6612	Diving-6612	Diving	Maribyrnong	Team-97	1999-05-04	2000-10-12	
6613	Baseball-6613	Baseball	The Entrance North	Team-6	2016-12-23	2018-10-04	
6614	Golf-6614	Golf	Wangaratta South	Team-86	2016-02-05	2017-08-06	
6615	Basketball-6615	Basketball	Hamilton (Qld)	Team-94	2012-09-17	2014-04-19	
6616	Gymnastics-6616	Gymnastics	Kuluin	Team-77	2001-07-09	2002-06-10	
6617	Golf-6617	Golf	Loganholme	Team-56	2017-02-14	2017-11-07	
6618	Croquet-6618	Croquet	Buninyong	Team-28	2004-03-21	2006-03-12	
6619	Netball-6619	Netball	Pelican (NSW)	Team-62	2011-12-26	2013-07-09	
6620	Badminton-6620	Badminton	Sandhurst	Team-69	2012-01-27	2014-01-29	
6621	Softball-6621	Softball	Cleveland (Qld)	Team-35	2002-11-24	2004-03-21	
6622	Karate-6622	Karate	Alexandra Hills	Team-4	2009-02-15	2011-01-09	
6623	Boxing-6623	Boxing	Niger	Team-79	2000-01-26	2001-01-31	
6624	Netball-6624	Netball	Flinders View	Team-93	2002-02-04	2002-06-06	
6625	Croquet-6625	Croquet	Libya	Team-3	2014-12-03	2016-11-19	
6626	Water polo-6626	Water polo	Southern River	Team-53	2004-03-11	2005-12-05	
6627	Polo-6627	Polo	Main Beach	Team-48	2003-08-25	2005-08-14	
6628	Water polo-6628	Water polo	Northcote	Team-19	2003-10-07	2005-09-22	
6629	Handball-6629	Handball	Mount Cotton	Team-74	2002-02-16	2003-12-03	
6630	Rugby 7s-6630	Rugby 7s	Cedar Grove	Team-78	2004-06-07	2006-03-29	
6631	Fencing-6631	Fencing	Summer Hill (Ashfield - NSW)	Team-66	2002-05-27	2003-07-16	
6632	Swimming-6632	Swimming	Essendon Fields	Team-23	1998-07-24	1999-10-09	
6633	Water polo-6633	Water polo	Mount Coolum	Team-68	2008-03-26	2009-07-27	
6634	Track and field-6634	Track and field	Lane Cove North	Team-29	2001-02-25	2002-03-25	
6635	Bowling-6635	Bowling	Sinagra	Team-78	2007-02-11	2008-10-20	
6636	Kayak-6636	Kayak	Kingsbury	Team-37	2001-07-02	2003-04-03	
6637	Diving-6637	Diving	Chain Valley Bay	Team-47	2014-08-19	2016-03-08	
6638	Baseball-6638	Baseball	Highgate Hill	Team-15	2014-10-21	2016-01-10	
6639	Soccer-6639	Soccer	Mount Eliza	Team-84	2000-10-05	2002-07-11	
6640	Taekwondo-6640	Taekwondo	Liston	Team-32	2015-08-23	2017-07-27	
6641	Swimming-6641	Swimming	Madagascar	Team-46	2004-12-14	2005-12-04	
6642	Boxing-6642	Boxing	Cranebrook	Team-27	2001-04-09	2003-02-10	
6643	Judo-6643	Judo	Macgregor (Qld)	Team-66	2016-10-17	2018-06-17	
6644	Taekwondo-6644	Taekwondo	Frenchs Forest	Team-42	2006-05-18	2008-01-03	
6645	Climbing-6645	Climbing	Stuart (NT)	Team-23	2014-06-23	2016-05-17	
6646	Rugby 7s-6646	Rugby 7s	Cheltenham (Vic.)	Team-21	2017-07-03	2018-05-10	
6647	Track and field-6647	Track and field	El Salvador	Team-94	2017-08-09	2018-02-09	
6648	Bowling-6648	Bowling	Youngtown	Team-32	2000-01-06	2000-10-20	
6649	Diving-6649	Diving	Worongary	Team-79	2008-10-02	2009-12-08	
6650	Fencing-6650	Fencing	Yeppoon	Team-85	2015-03-10	2017-01-05	
6651	Rugby 7s-6651	Rugby 7s	Burwood (Vic.)	Team-33	2010-07-27	2012-07-22	
6652	Softball-6652	Softball	Eulah Creek	Team-19	2001-01-09	2002-08-23	
6653	Tennis-6653	Tennis	Weyba Downs	Team-33	2003-05-02	2004-10-18	
6654	Rugby union-6654	Rugby union	Prahran	Team-10	2016-12-08	2018-10-22	
6655	Tennis-6655	Tennis	Yagoona	Team-93	2006-07-26	2008-05-16	
6656	Racquets-6656	Racquets	Manly Vale	Team-44	1998-02-03	1999-12-25	
6657	Equestrian-6657	Equestrian	Estonia	Team-70	2015-02-18	2017-01-07	
6658	Kayak-6658	Kayak	Poland	Team-42	2017-07-02	2019-01-05	
6659	Sailing-6659	Sailing	Woodgate	Team-59	2007-09-01	2009-03-30	
6660	Water polo-6660	Water polo	Tennyson Point	Team-82	2017-01-06	2018-03-12	
6661	Hockey-6661	Hockey	Middle Park (Qld)	Team-76	2004-02-12	2005-09-23	
6662	Croquet-6662	Croquet	Trinity Beach	Team-33	2008-11-24	2009-10-18	
6663	Climbing-6663	Climbing	Singapore	Team-65	2008-11-10	2010-05-20	
6664	Lacrosse-6664	Lacrosse	Norlane	Team-50	2006-06-17	2008-06-15	
6665	Taekwondo-6665	Taekwondo	Iraq	Team-31	2002-11-21	2004-05-02	
6666	Archery-6666	Archery	Rostrevor	Team-54	2005-09-15	2007-09-06	
6667	Soccer-6667	Soccer	Kyeemagh	Team-43	2004-12-13	2006-10-05	
6668	Cycling-6668	Cycling	Fletcher (NSW)	Team-37	2010-01-23	2011-12-30	
6669	Triathlon-6669	Triathlon	Upper Coomera	Team-64	1998-07-04	1999-07-14	
6670	Badminton-6670	Badminton	Cameron Park	Team-94	2001-08-12	2003-08-13	
6671	Gymnastics-6671	Gymnastics	Woodville (NSW)	Team-27	2001-11-12	2003-09-23	
6672	Karate-6672	Karate	Wakool	Team-58	2010-04-26	2011-08-09	
6673	Water polo-6673	Water polo	Bonnyrigg Heights	Team-68	2005-01-11	2006-08-12	
6674	Baseball-6674	Baseball	Keysborough	Team-68	2002-08-06	2004-07-29	
6675	Racquets-6675	Racquets	Boreen Point	Team-89	2008-09-23	2010-05-28	
6676	Canoe-6676	Canoe	Riverview (Qld)	Team-35	2002-10-15	2004-01-14	
6677	Karate-6677	Karate	Jacobs Well	Team-19	2008-08-23	2010-02-19	
6678	Bowling-6678	Bowling	Shepparton	Team-1	2000-05-17	2002-05-03	
6679	Handball-6679	Handball	Carnegie	Team-5	2009-06-07	2011-05-23	
6680	Sailing-6680	Sailing	Sandringham (NSW)	Team-41	2003-08-13	2005-07-18	
6681	Water polo-6681	Water polo	Dennington	Team-3	2009-07-18	2011-01-29	
6682	Wrestling-6682	Wrestling	Coochiemudlo Island	Team-9	1998-08-01	1999-06-06	
6683	Water polo-6683	Water polo	Bangholme	Team-58	2012-05-23	2014-04-06	
6684	Croquet-6684	Croquet	Colombia	Team-62	1999-03-17	2000-12-26	
6685	Golf-6685	Golf	Ravenswood (Tas.)	Team-42	2008-12-23	2010-10-26	
6686	Rugby 7s-6686	Rugby 7s	Ashcroft	Team-14	2009-04-20	2010-10-25	
6687	Climbing-6687	Climbing	New Farm	Team-4	2003-12-07	2004-09-29	
6688	Water polo-6688	Water polo	Indonesia	Team-35	2015-07-03	2017-02-07	
6689	Handball-6689	Handball	Boondall	Team-23	2015-01-08	2016-08-16	
6690	Soccer-6690	Soccer	Glendalough	Team-10	2000-10-10	2002-10-10	
6691	Bowling-6691	Bowling	Darch	Team-24	2014-02-27	2015-12-26	
6692	Badminton-6692	Badminton	Seaforth (NSW)	Team-91	1999-03-27	2000-07-19	
6693	Soccer-6693	Soccer	Mornington (Vic.)	Team-20	2016-06-21	2018-06-25	
6694	Cycling-6694	Cycling	Kewdale	Team-17	2010-12-22	2012-12-11	
6695	Volleyball-6695	Volleyball	Egypt	Team-6	2002-03-15	2004-01-19	
6696	Track and field-6696	Track and field	Burnside Heights	Team-31	2017-02-24	2018-07-26	
6697	Equestrian-6697	Equestrian	Pascoe Vale	Team-84	2006-11-14	2008-11-01	
6698	Hockey-6698	Hockey	Gymea Bay	Team-60	2010-04-06	2012-02-14	
6699	Climbing-6699	Climbing	Macquarie Fields	Team-76	2017-10-06	2018-08-13	
6700	Racquets-6700	Racquets	Parkwood (Qld)	Team-29	2007-12-20	2008-12-25	
6701	Kayak-6701	Kayak	Germany	Team-72	2002-08-24	2004-07-15	
6702	Gymnastics-6702	Gymnastics	Embleton	Team-11	2012-01-17	2013-10-30	
6703	Gymnastics-6703	Gymnastics	Deception Bay	Team-94	2009-08-26	2011-06-01	
6704	Croquet-6704	Croquet	Shepparton	Team-82	2006-01-04	2007-08-04	
6705	Handball-6705	Handball	Logan Central	Team-1	2011-03-08	2011-06-26	
6706	Hockey-6706	Hockey	Guadeloupe	Team-47	2010-02-01	2010-11-15	
6707	Track and field-6707	Track and field	Park Holme	Team-88	2013-07-07	2015-06-10	
6708	Softball-6708	Softball	Princes Hill	Team-10	2003-02-22	2004-12-22	
6709	Bowling-6709	Bowling	Tinnanbar	Team-22	2013-01-01	2014-12-16	
6710	Diving-6710	Diving	Thornlie	Team-16	2009-09-28	2011-09-14	
6711	Surfing-6711	Surfing	Endeavour Hills	Team-25	2017-07-17	2018-09-19	
6712	Squash-6712	Squash	Laverton (Vic.)	Team-35	2005-03-04	2007-01-29	
6713	Canoe-6713	Canoe	Blackburn South	Team-41	2002-03-16	2004-01-07	
6714	Croquet-6714	Croquet	Brookfield (Qld)	Team-19	2017-11-13	2018-08-19	
6715	Handball-6715	Handball	Concord	Team-12	2014-06-21	2015-11-14	
6716	Handball-6716	Handball	Point Cook	Team-77	2001-06-07	2003-04-10	
6717	Volleyball-6717	Volleyball	Forest Lake	Team-56	2000-07-17	2002-05-20	
6718	Volleyball-6718	Volleyball	Darlinghurst	Team-91	2005-12-27	2007-11-28	
6719	Rowing-6719	Rowing	Goonumbla	Team-38	2000-04-16	2001-03-13	
6720	Baseball-6720	Baseball	Wanaaring	Team-81	2016-06-05	2018-05-22	
6721	Climbing-6721	Climbing	Vietnam	Team-57	2004-12-12	2006-12-13	
6722	Racquets-6722	Racquets	Glen Waverley	Team-19	2000-02-11	2001-09-30	
6723	Track and field-6723	Track and field	Bluewater Park	Team-70	2006-09-10	2008-09-06	
6724	Canoe-6724	Canoe	USA	Team-64	2014-12-14	2016-10-06	
6725	Cycling-6725	Cycling	Pascoe Vale	Team-37	2014-09-19	2016-08-11	
6726	Archery-6726	Archery	Highbury (SA)	Team-49	2014-05-10	2016-05-11	
6727	Canoe-6727	Canoe	Nollamara	Team-81	2007-09-08	2009-02-08	
6728	Basketball-6728	Basketball	Queanbeyan	Team-37	2010-11-03	2012-02-25	
6729	Triathlon-6729	Triathlon	Balmain East	Team-92	2010-12-15	2012-03-26	
6730	Hockey-6730	Hockey	Park Ridge South	Team-18	2004-03-07	2006-02-06	
6731	Equestrian-6731	Equestrian	Newstead (Qld)	Team-82	2012-01-20	2013-09-01	
6732	Gymnastics-6732	Gymnastics	Orbost	Team-67	2016-03-18	2017-11-20	
6733	Netball-6733	Netball	Windabout	Team-83	2003-11-25	2005-06-14	
6734	Track and field-6734	Track and field	Luddenham	Team-55	2002-10-19	2004-05-27	
6735	Volleyball-6735	Volleyball	Upper Orara	Team-61	2009-10-03	2011-06-28	
6736	Boxing-6736	Boxing	Frankston North	Team-97	2002-04-01	2004-04-06	
6737	Hockey-6737	Hockey	Hackham	Team-63	2000-04-28	2000-11-17	
6738	Cycling-6738	Cycling	Kew (Vic.)	Team-56	1998-04-02	2000-02-15	
6739	Softball-6739	Softball	Clayton South	Team-59	2011-11-05	2013-07-08	
6740	Equestrian-6740	Equestrian	Gosford	Team-76	2012-08-11	2014-06-08	
6741	Shooting-6741	Shooting	East Point	Team-24	2012-09-01	2013-09-29	
6742	Swimming-6742	Swimming	Woolwich	Team-20	2007-06-24	2009-06-29	
6743	Gymnastics-6743	Gymnastics	Redfern	Team-88	2017-09-24	2019-04-16	
6744	Volleyball-6744	Volleyball	Kelvin Grove	Team-34	2013-04-03	2014-12-26	
6745	Tennis-6745	Tennis	Cranbrook (Qld)	Team-6	2011-08-02	2012-11-04	
6746	Cricket-6746	Cricket	Trafalgar South	Team-56	2014-02-06	2015-12-31	
6747	Racquets-6747	Racquets	Murrumba Downs	Team-27	2013-05-22	2015-04-30	
6748	Water polo-6748	Water polo	Wantirna	Team-29	1999-05-04	2000-12-15	
6749	Baseball-6749	Baseball	Phillip Bay	Team-27	2016-10-11	2018-10-03	
6750	Climbing-6750	Climbing	Glen Waverley	Team-68	2007-09-18	2009-06-20	
6751	Swimming-6751	Swimming	Cringila	Team-66	2016-09-16	2018-03-07	
6752	Kayak-6752	Kayak	Sunshine Acres	Team-22	2000-06-02	2002-02-07	
6753	Canoe-6753	Canoe	Donvale	Team-5	2000-03-14	2002-02-16	
6754	Soccer-6754	Soccer	Paddington (NSW)	Team-71	2004-10-23	2006-06-27	
6755	Racquets-6755	Racquets	Seville Grove	Team-6	2005-10-15	2007-09-17	
6756	Diving-6756	Diving	Brazil	Team-60	2011-06-11	2013-03-31	
6757	Archery-6757	Archery	Lilydale (Vic.)	Team-13	2008-06-09	2010-05-16	
6758	Rowing-6758	Rowing	Bentleigh East	Team-52	2006-06-14	2008-04-02	
6759	Polo-6759	Polo	Meadow Heights	Team-33	2013-10-18	2015-09-21	
6760	Soccer-6760	Soccer	Marsden	Team-91	1998-04-28	1999-06-25	
6761	Wrestling-6761	Wrestling	Lesotho	Team-6	2001-10-21	2003-05-03	
6762	Taekwondo-6762	Taekwondo	Lindifferon	Team-79	2017-05-16	2018-11-25	
6763	Rugby union-6763	Rugby union	Freshwater (NSW)	Team-63	1998-10-05	2000-07-21	
6764	Track and field-6764	Track and field	Broken Hill	Team-39	2012-11-12	2014-04-06	
6765	Netball-6765	Netball	Palmerston (ACT)	Team-29	2009-11-07	2011-05-16	
6766	Netball-6766	Netball	Croydon North	Team-31	2016-01-22	2018-01-26	
6767	Boxing-6767	Boxing	Eagle Vale	Team-72	2004-03-10	2006-02-10	
6768	Soccer-6768	Soccer	Tara (Qld)	Team-18	2017-11-02	2019-06-07	
6769	Swimming-6769	Swimming	Greenacre	Team-37	2004-02-20	2005-12-27	
6770	Wrestling-6770	Wrestling	Trafalgar South	Team-4	2010-08-27	2012-07-30	
6771	Archery-6771	Archery	Swanport	Team-7	2004-03-25	2005-11-04	
6772	Triathlon-6772	Triathlon	Riverhills	Team-38	2005-12-23	2007-08-14	
6773	Track and field-6773	Track and field	St Helens Park	Team-65	2001-10-10	2003-08-18	
6774	Lacrosse-6774	Lacrosse	Goldsborough (Qld)	Team-71	2003-02-05	2004-05-21	
6775	Croquet-6775	Croquet	Huntingdale (WA)	Team-63	2008-03-24	2009-10-31	
6776	Squash-6776	Squash	Orangeville	Team-35	1998-03-09	1999-07-04	
6777	Handball-6777	Handball	Burnside (SA)	Team-1	2004-02-27	2006-02-28	
6778	Baseball-6778	Baseball	Kingston (Tas.)	Team-71	2008-04-01	2009-12-23	
6779	Softball-6779	Softball	Jamboree Heights	Team-45	1998-07-23	2000-01-29	
6780	Polo-6780	Polo	Burwood East	Team-67	2011-10-06	2013-09-15	
6781	Gymnastics-6781	Gymnastics	Auburn (NSW)	Team-97	2010-01-16	2011-12-18	
6782	Rugby 7s-6782	Rugby 7s	Mooroopna	Team-51	2004-12-23	2006-09-02	
6783	Bowling-6783	Bowling	Clarinda	Team-57	2002-03-27	2004-03-04	
6784	Cricket-6784	Cricket	West Wallsend	Team-69	2014-09-17	2016-04-12	
6785	Croquet-6785	Croquet	Bromelton	Team-92	2015-12-18	2017-12-03	
6786	Kayak-6786	Kayak	Honduras	Team-87	2009-02-02	2010-11-27	
6787	Canoe-6787	Canoe	Thornlands	Team-6	2013-09-04	2014-11-28	
6788	Weightlifting-6788	Weightlifting	Iraq	Team-38	1998-08-08	1999-02-08	
